0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Pakistan,5,5,0,0,1,0,63,168,33.60,51.06,0,0
,,,,,,,,,,,,
